id_cliente,nombre,tipo,segmento,ciudad,pais,email,fecha_alta,edad
C32924,Serafín Manuel Durán,Persona,Regular,Los Ángeles,Estados Unidos,gzaragoza@example.org,2023-04-05,18.0
C32925,Mrs. Dana Martinez,Persona,Regular,Boston,Estados Unidos,xvaladez@example.com,2022-11-24,46.0
C32926,Maxi del Laguna,Persona,Regular,Sevilla,España,riossantiago@example.net,2023-08-21,53.0
C32927,Fabricio Caro Real,Persona,Regular,Monterrey ,México,itrujillo@example.org,2022-04-03,36.0
C32928,Mateo Heras Bernal,Persona,Friends Plus,MEDELLÍN,Colombia,xcastro@example.net,2020-07-08,46.0
C32929,David Patricio Ledesma Cortez,Persona,Friends Plus,San Francisco,Estados Unidos,larry78@example.com,2022-10-20,64.0
C32930,Jacinto Abreu Saiz,Persona,Regular,Bogotá,Colombia,eblanes@example.com,2024-06-12,34.0
C32931,Miguel William Gómez,Persona,Regular,Buenos Aires,Argentina,fernanda61@example.net,2023-12-11,40.0
C32932,Peter Dunn,Anónimo,Anónimo,Miami,Estados Unidos,,2021-03-10,
C32933,César Puentes,Anónimo,Anónimo,Miami,Estados Unidos,,2021-08-16,
C32934,Michael Davenport,Anónimo,Anónimo,Medellín,Colombia,,2021-02-28,
C32935,Soledad Orozco Almanza,Persona,Friends Plus,Mérida,México,expositoalejandra@example.com,2021-09-03,49.0
C32936,Cardozo-Ramírez,Empresa,Corporativo,Buenos Aires,Argentina,roxana80@grupo.org,2021-07-10,58.0
C32937,Joanne Bond,Persona,Friends Plus,Sevilla,España,wcoronado@example.com,2024-06-04,48.0
C32938,Lic. Modesto Sosa,Persona,Regular,Medellin,Colombia,kathyhall@example.org,2024-12-15,60.0
C32939,Mark Davis,Persona,Friends Plus,Barranquilla,Colombia,emiliano51@example.net,2022-11-17,36.0
C32940,"Corporacin Farías, Arroyo y Valdez",Empresa,Corporativo,Austin,Estados Unidos,mason69@simmons.com,2020-12-12,32.0
C32941,Charles Herrera,Persona,Regular,Nueva York,Estados Unidos,hduran@example.net,2022-06-21,36.0
C32942,Cuéllar and Sons,Empresa,Corporativo,BILBAO,España,carmenbarrios@ramirez.com,2023-04-05,36.0
C32943,Bridget Simmons,Persona,Regular,Cartagena,Colombia,davislauren@example.net,2020-06-01,40.0
C32944,Martín Mercader-Campo,Persona,Regular,Córdoba,Argentina,hquintero@example.net,2021-01-31,30.0
C32945,Mónica María Elena Collazo,Persona,Regular,Querétaro,México,freemanjonathan@example.com,2024-10-31,57.0
C32946,John Davis,Persona,Regular,Bogotá,Colombia,vargaspatricia@example.net,2020-05-24,34.0
C32947,"Castro, Meléndez y Quintero",Empresa,Corporativo,Buenos Aires ,Argentina,ntrejo@valencia.com,2025-02-07,49.0
C32948,Blanca Rangel Corona,Anónimo,Anónimo,Cartagena,Colombia,,2021-06-14,
C32949,Elvira Calleja Albero,Persona,Regular,Barranquilla,Colombia,tylercalvin@example.org,2020-09-12,57.0
C32950,Emilio Arana Vilanova,Persona,Regular,Córdoba,Argentina,pamela25@example.net,2020-01-28,18.0
C32951,Ariadna Rubio,Persona,Regular,Ciudad de México,México,osanmartin@example.com,2020-09-30,52.0
C32952,Ángel Ramiro Jiménez Quiñones,Persona,Regular,Querétaro,México,pabloadolfo@example.org,2024-10-23,55.0
C32953,Christopher Morgan,Persona,Regular,Mérida,México,lsierra@example.com,2021-05-06,58.0
C32954,Mayte Rangel Ramos,Persona,Regular,Medellín,Colombia,bzepeda@example.com,2021-02-13,64.0
C32955,Herberto Bonet Moliner,Persona,Friends Plus,Medellin,Colombia,jbanuelos@example.org,2022-08-25,22.0
C32956,Aida Peña Venegas,Anónimo,Anónimo,Medellín,Colombia,,2024-09-21,
C32957,Patricia Fabiola Correa,Anónimo,Anónimo,Madrid,España,,2020-09-26,
C32958,Aurelio Coloma Santos,Anónimo,Anónimo,Austin,Estados Unidos,,2024-11-28,
C32959,Jessica Smith,Anónimo,Anónimo,Barranquilla,Colombia,,2024-04-13,
C32960,Estela García Franco,Anónimo,Anónimo,Barcelona,España,,2023-08-30,
C32961,Joaquín Gonzalo Valenzuela,Anónimo,Anónimo,Monterrey,México,,2020-04-07,
C32962,Augusto Alzate,Persona,Regular,San Francisco,Estados Unidos,anthony76@example.com,2020-02-24,51.0
C32963,Michael Roberts,Persona,Friends Plus,Mérida,México,steinkylie@example.org,2022-01-15,39.0
C32964,Michael Higgins,Persona,Regular,Cartagena,Colombia,shawn05@example.org,2024-03-16,25.0
C32965,Reynaldo Sanches Tamez,Persona,Regular,Chicago,Estados Unidos,blanca65@example.net,2020-05-29,18.0
C32966,Espartaco Lucio de la Rosa,Persona,Regular,Los Ángeles,Estados Unidos,collinsstephen@example.org,2020-05-29,43.0
C32967,Joshua Butler,Persona,Regular,Mérida,México,yolanda02@example.com,2021-02-13,51.0
C32968,Israel Márquez Méndez,Persona,Regular,Austin,Estados Unidos,ramirezmauricio@example.net,2022-09-04,61.0
C32969,Patricia Santamaria Ortuño,Persona,Regular,Bogotá,Colombia,asenjomarcelo@example.net,2021-12-18,22.0
C32970,Joshua Estrada,Anónimo,Anónimo, Cartagena,Colombia,,2022-04-21,
C32971,Maira Galindo Ardila,Persona,Regular,Cancún,México,silvaingrid@example.net,2021-01-31,64.0
C32972,Guiomar Cadenas Lladó,Persona,Regular,Boston ,Estados Unidos,robert50@example.org,2021-05-04,42.0
C32973,Bailey LLC,Empresa,Corporativo,Mérida,México,pcummings@richardson.com,2024-09-29,50.0
C32974,Fernanda Pérez Rueda,Persona,Regular,Mérida,México,gloriapedrero@example.org,2025-04-27,51.0
C32975,Dra. Olivia Navarrete,Anónimo,Anónimo,Guadalajara,México,,2024-11-25,
C32976,Fernanda Toro,Persona,Friends Plus,Boston,Estados Unidos,yuliethbejarano@example.org,2022-02-19,64.0
C32977,Frank Jones,Persona,Regular, Guadalajara,México,amesa@example.org,2024-10-30,44.0
C32978,Aurora Castañeda Tomas,Persona,Regular,Valencia,España,francisca67@example.net,2021-01-06,61.0
C32979,Abril Plana Buendía,Persona,Regular,Cordoba,Argentina,nuriamarti@example.net,2020-09-21,40.0
C32980,Isaac Barón Quintana,Persona,Friends Plus, Barranquilla,Colombia,pgaviria@example.net,2020-10-23,42.0
C32981,Marcela Esmeralda Romero,Persona,Regular,Seattle,Estados Unidos,ortegamanuel@example.org,2020-01-02,64.0
C32982,Carlos Jaramillo Oviedo,Persona,Regular,Seattle,Estados Unidos,reinazambrano@example.com,2023-01-08,21.0
C32983,Yuri Carmen Hernández,Persona,Regular,Madrid,España,bautistarios@example.org,2025-05-25,25.0
C32984,Jhon Niño Rangel,Persona,Friends Plus,Los Ángeles,Estados Unidos,gpulido@example.net,2024-07-30,35.0
C32985,Juan Smith,Persona,Regular,Buenos Aires,Argentina,norma09@example.com,2021-12-15,53.0
C32986,María Sánchez,Persona,Friends Plus, Bogotá,Colombia,christopher00@example.net,2024-10-09,55.0
C32987,Alimentación YRTY S.Com.,Empresa,Corporativo,Medellín,Colombia,andresdiaz@suarez.com,2021-09-19,23.0
C32988,Industrias Ricart & Asociados S.L.U.,Empresa,Corporativo,Los Ángeles,Estados Unidos,natalio93@briones.es,2020-11-19,63.0
C32989,Quirino Amores-Estrada,Anónimo,Anónimo,Valencia,España,,2021-11-07,
C32990,Tristán Uría-Valderrama,Persona,Friends Plus,Boston,Estados Unidos,charo22@example.com,2022-04-02,29.0
C32991,Yolima Vélez,Persona,Regular,Nueva York,Estados Unidos,alicia28@example.org,2021-03-17,21.0
C32992,Jonatan Company Pedrosa,Persona,Friends Plus,Cali,Colombia,nicolepalmer@example.com,2021-01-15,36.0
C32993,Tony Mitchell,Persona,Regular,Cartagena,Colombia,tamara18@example.org,2022-02-02,40.0
C32994,Steven Stone,Persona,Regular,Mendoza,Argentina,mezatatiana@example.org,2022-09-26,43.0
C32995,Daniela Ospina Ramírez,Persona,Regular,Cartagena ,Colombia,ignaciobarajas@example.net,2023-07-15,30.0
C32996,Audrey Perry,Persona,Regular,NUEVA YORK,Estados Unidos,tolosaaurea@example.com,2022-05-13,63.0
C32997,Georgina Alcántara Escolano,Persona,Regular,Guadalajara,México,cerdajesusa@example.com,2023-08-01,63.0
C32998,Donna Mcdonald,Persona,Regular,San Francisco,Estados Unidos,antoniocontreras@example.org,2022-07-05,43.0
C32999,Ismael Ribes Fortuny,Persona,Friends Plus,Miami,Estados Unidos,albanieto@example.org,2020-03-07,20.0
C33000,Amy Simmons,Persona,Regular,Medellín,Colombia,brookebutler@example.com,2024-06-23,57.0
C33001,Isaac Reyes,Persona,Friends Plus,Bilbao,España,carrillolorenzo@example.net,2023-11-12,51.0
C33002,Srita. Julia Gurule,Persona,Regular,Buenos Aires,Argentina,osoriorodrigo@example.net,2021-08-31,63.0
C33003,Cecilia Inés Espitia,Persona,Regular,Boston,Estados Unidos,teobaldomanzanares@example.net,2021-01-08,54.0
C33004,Héctor Carlos Martínez Pérez,Anónimo,Anónimo,Cali,Colombia,,2022-11-22,
C33005,William Riley,Persona,Friends Plus,San Francisco,Estados Unidos,rafael34@example.com,2021-07-13,47.0
C33006,Rodrigo Porfirio Riojas,Persona,Friends Plus,Seattle,Estados Unidos,camila54@example.com,2021-08-21,48.0
C33007,Fortunato Larrea Ureña,Persona,Friends Plus,Querétaro,México,angelino13@example.com,2023-06-07,31.0
C33008,Sra. Eloisa Esquivel,Persona,Regular,Barcelona,España,giraldogustavo@example.org,2022-08-27,53.0
C33009,Luis Jorge Romero Mendoza,Persona,Regular,Valencia,España,vergaraedna@example.org,2021-11-16,58.0
C33010,Ing. Tomás León,Persona,Friends Plus,Ciudad de México,México,soriajeremias@example.com,2021-04-17,52.0
C33011,Jennifer Butler,Persona,Regular,Monterrey,México,samantha55@example.net,2021-04-27,48.0
C33012,Anel Josefina Zelaya,Anónimo,Anónimo,Valencia,España,,2025-05-25,
C33013,Joseph Gray,Anónimo,Anónimo,Cali,Colombia,,2020-11-28,
C33014,Jesús Eduardo Chaparro Gonzáles,Persona,Regular,Bogotá,Colombia,zapatatomas@example.com,2023-04-17,64.0
C33015,Serafina Agustina Suárez Guzmán,Anónimo,Anónimo,Sevilla,España,,2020-11-15,
C33016,"Anguiano, Griego y Ramos",Empresa,Corporativo, Seattle,Estados Unidos,ana41@amoros.com,2024-03-29,53.0
C33017,Luis Manuel Estrada Gallardo,Persona,Regular,Nueva York,Estados Unidos,kingchris@example.org,2020-01-23,30.0
C33018,Josefina Amanda Pedro Espinosa,Persona,Regular,Bilbao,España,knevarez@example.org,2020-07-24,60.0
C33019,Valeria Alcolea-Bejarano,Persona,Regular,Barranquilla,Colombia,bernalana@example.org,2020-04-04,20.0
C33020,Rufino Franco Valverde,Persona,Regular,Valencia ,España,rafaelpalacios@example.org,2023-06-16,35.0
C33021,Brittney Martinez,Anónimo,Anónimo,Austin,Estados Unidos,,2021-04-21,
C33022,"Nielsen, Thomas and Short",Empresa,Corporativo,Miami,Estados Unidos,escalonaluisa@exposito.es,2023-11-01,41.0
C33023,Michael Bell MD,Persona,Regular, Bilbao,España,alejandra72@example.org,2023-01-28,36.0
C33024,Ing. Araceli Manzanares,Persona,Regular,Chicago,Estados Unidos,montoyamichael@example.com,2020-03-26,36.0
C33025,Jordana Villalba Bernad,Anónimo,Anónimo,San Francisco,Estados Unidos,,2020-03-22,
C33026,Ángela Judith Rodríguez Matos,Persona,Friends Plus,San Francisco,Estados Unidos,molivera@example.com,2020-03-18,31.0
C33027,Lalo Terrón Tirado,Persona,Regular,Querétaro,México,ramonzapata@example.net,2024-11-09,35.0
C33028,Perla Concepción Velasco,Anónimo,Anónimo,Bogotá,Colombia,,2024-04-06,
C33029,Cañete y Mayoral S.Coop.,Empresa,Corporativo, Guadalajara,México,felicianocarlota@corporacin.com,2022-03-04,56.0
C33030,Cristina Nieves Acevedo,Persona,Regular,Cartagena,Colombia,rosario92@example.org,2023-07-11,60.0
C33031,Maristela Abigaíl Amor Escrivá,Persona,Regular,Ciudad de México,México,michael47@example.net,2024-04-02,46.0
C33032,Hilario Leal Bello,Persona,Regular,Seattle,Estados Unidos,williamsann@example.net,2021-02-12,33.0
C33033,Jose Francisco Palacio Riera,Persona,Regular,Nueva York,Estados Unidos,john08@example.org,2024-06-12,38.0
C33034,Inmobiliaria Internacionales S.Coop.,Empresa,Corporativo,Mérida,México,esther77@aguirre.com,2023-06-16,52.0
C33035,Bartolomé Echevarría Valle,Persona,Regular,Medellín,Colombia,svazquez@example.com,2020-08-21,44.0
C33036,Nelly Sandra Cruz,Persona,Friends Plus,Córdoba,Argentina,oliverajaviera@example.org,2022-05-20,32.0
C33037,Deborah West,Persona,Regular,Rosario,Argentina,ramirezaurelio@example.net,2022-03-27,36.0
C33038,Giovanni Álvarez González,Anónimo,Anónimo,Rosario,Argentina,,2024-03-08,
C33039,Reinel Rodríguez Morales,Anónimo,Anónimo,Medellín,Colombia,,2020-09-04,
C33040,Anacleto Benitez Asenjo S.L.N.E,Empresa,Corporativo,Mendoza,Argentina,ortizchristine@carlson.com,2022-12-19,55.0
C33041,Andrés Cardona,Persona,Friends Plus,Bogotá,Colombia,dianasanford@example.org,2023-06-30,39.0
C33042,Vanessa Kramer,Persona,Regular,Ciudad de México,México,diana86@example.com,2022-03-19,54.0
C33043,Linda Palomino Zamora,Persona,Regular,Cartagena,Colombia,lucero98@example.com,2024-08-07,30.0
C33044,Alfonso Arturo Concepción,Persona,Regular,Guadalajara,México,alfredogaribay@example.com,2023-07-28,33.0
C33045,Ferney Gabriel Silva,Persona,Regular,Chicago,Estados Unidos,wrosas@example.net,2020-06-27,53.0
C33046,Alfonso Jhon Zapata Sierra,Persona,Regular,Barranquilla,Colombia,angel94@example.org,2023-10-18,22.0
C33047,Cándido Aguiló,Persona,Regular,Madrid,España,frida44@example.com,2023-08-09,54.0
C33048,Encarnacion Melania Barco Fajardo,Persona,Regular,Boston,Estados Unidos,tmadrigal@example.net,2022-08-05,18.0
C33049,Fernando Henry Guevara,Persona,Friends Plus,BARCELONA,España,joseph09@example.org,2025-04-10,45.0
C33050,Tony Gray,Persona,Regular,Mérida,México,ramoscristina@example.org,2024-12-08,45.0
C33051,Matthew Hoffman,Persona,Regular,Medellín,Colombia,ihenriquez@example.net,2024-03-07,56.0
C33052,Sr. Mauro Ureña,Persona,Friends Plus,Mendoza,Argentina,kperea@example.org,2022-07-20,32.0
C33053,Aristides Madrigal-Llobet,Persona,Regular,CARTAGENA,Colombia,montoyaluke@example.org,2020-06-12,19.0
C33054,David Catalán-Villalobos,Persona,Regular,Boston,Estados Unidos,staffordlori@example.com,2023-02-22,20.0
C33055,Joe Baker,Persona,Regular,Barcelona,España,angelicaramos@example.com,2022-04-30,25.0
C33056,Itzel Naranjo,Persona,Regular,Valencia,España,stella63@example.org,2023-04-22,51.0
C33057,Alfonso Salazar Guzmán,Persona,Regular,Guadalajara,México,terrazaswilfrido@example.com,2023-07-15,32.0
C33058,Alvarez Group,Empresa,Corporativo,Cartagena,Colombia,isidoradiez@comercializadora.es,2023-11-02,47.0
C33059,Nora Medina Torres,Persona,Regular,Austin,Estados Unidos,doris68@example.com,2021-12-09,56.0
C33060,Silvestre Tamayo Bernad,Anónimo,Anónimo,Ciudad de México,México,,2023-05-31,
C33061,Dulce Marisela Olivera,Persona,Regular,Barcelona,España,sanchezjose@example.org,2020-07-01,49.0
C33062,Anthony Anderson,Persona,Friends Plus,Cartagena,Colombia,robertocastillo@example.com,2023-06-25,43.0
C33063,Mateo Aguilar Mondragón,Persona,Regular,Mérida,México,flaviacarretero@example.com,2023-04-15,26.0
C33064,Justin Garcia,Persona,Friends Plus,Barcelona,España,torocarlos@example.net,2020-08-06,35.0
C33065,Lina Nancy Quiroz,Persona,Friends Plus,Miami,Estados Unidos,andrademaximo@example.net,2022-06-17,51.0
C33066,Anabel Estrada,Anónimo,Anónimo,Bogotá,Colombia,,2024-12-04,
C33067,Maite Alcaraz Llanos,Persona,Regular,Rosario ,Argentina,carterelizabeth@example.org,2021-03-23,39.0
C33068,James Hunter,Persona,Regular,Mérida,México,gonzalezsandra@example.net,2021-08-01,61.0
C33069,Kelly Manrique Luna,Anónimo,Anónimo,LOS ÁNGELES,Estados Unidos,,2023-05-07,
C33070,Jeffrey Rodriguez,Anónimo,Anónimo,Sevilla,España,,2024-02-26,
C33071,John Mcgee,Persona,Regular,Bogotá,Colombia,rene05@example.net,2022-12-11,49.0
C33072,Apolinar Acosta Catalán,Anónimo,Anónimo,Chicago,Estados Unidos,,2025-05-04,
C33073,Pánfilo Luis Martorell Miralles,Persona,Friends Plus,Querétaro,México,arboledapablo@example.com,2021-02-18,34.0
C33074,Arteaga-de Jesús S. R.L. de C.V.,Empresa,Corporativo,Cancún,México,flavio04@danilo.com,2022-09-01,26.0
C33075,Helena Hurtado,Persona,Regular,Valencia,España,jose84@example.org,2020-10-08,21.0
C33076,María Astrid Marín Jaramillo,Persona,Regular,Nueva York,Estados Unidos,ninonydia@example.com,2020-11-04,29.0
C33077,Mauro Diego Bañuelos,Persona,Regular,Valencia,España,segoviagonzalo@example.net,2022-09-14,57.0
C33078,Denise Sanchez,Persona,Regular,Merida,México,timothy63@example.org,2024-01-04,49.0
C33079,"Vincent, White and Smith",Empresa,Corporativo,Cali,Colombia,octavio85@correa-rodriguez.org,2023-07-04,59.0
C33080,Luz Marisol Villalpando,Persona,Regular,Mendoza,Argentina,castellanospepito@example.com,2022-10-23,21.0
C33081,Srita. Esmeralda Rascón,Persona,Friends Plus,Mérida,México,ipera@example.com,2021-11-08,48.0
C33082,Andrés Gil Patiño,Persona,Regular,Mérida,México,luis39@example.org,2024-01-06,24.0
C33083,Mariela Cifuentes Páez,Persona,Friends Plus,Austin,Estados Unidos,owelch@example.org,2022-06-17,33.0
C33084,Andrea Julia Sánchez Cárdenas,Persona,Friends Plus,Mendoza,Argentina,avargas@example.net,2023-01-08,33.0
C33085,Alejandra Beatriz Espinosa Caballero,Persona,Regular,Barranquilla,Colombia,lupevendrell@example.com,2021-06-22,36.0
C33086,Timoteo Gerardo Garrido,Persona,Regular,Seattle,Estados Unidos,galalujan@example.org,2021-05-31,40.0
C33087,Jenny Bas Salazar,Persona,Regular,Barranquilla,Colombia,lpolanco@example.com,2022-04-24,63.0
C33088,Jeffrey Petersen,Persona,Friends Plus,Querétaro,México,emiliano58@example.org,2020-06-23,58.0
C33089,Lourdes Oquendo Galarza,Persona,Regular,Miami,Estados Unidos,bdieguez@example.com,2024-11-22,50.0
C33090,Chelo Galiano Polo,Persona,Friends Plus,Valencia,España,oriana60@example.com,2025-05-07,60.0
C33091,David Kim,Persona,Regular,Sevilla,España,jeffery21@example.org,2023-01-09,54.0
C33092,King Inc,Empresa,Corporativo,Cali,Colombia,merazadalberto@club.info,2020-11-10,61.0
C33093,Lago y Juárez S.L.,Empresa,Corporativo,Medellín,Colombia,claudiogarcia@inmobiliaria.es,2022-06-22,58.0
C33094,Sergio Sepúlveda Zelaya,Persona,Regular,Boston,Estados Unidos,cindy83@example.net,2022-05-26,22.0
C33095,Sra. Eugenia Holguín,Persona,Regular,Monterrey,México,gcummings@example.com,2022-11-22,44.0
C33096,Felicidad Belmonte Vives S.L.N.E,Empresa,Corporativo,Querétaro,México,leonelvasquez@bravo-gonzalez.biz,2023-04-24,62.0
C33097,David Vargas,Persona,Regular,Barranquilla,Colombia,sjaramillo@example.net,2020-03-06,60.0
C33098,Andrés Torres Méndez,Persona,Regular, Córdoba,Argentina,amyroman@example.org,2025-03-09,22.0
C33099,Nathan Ellis,Persona,Regular,Cali,Colombia,acook@example.com,2024-07-22,36.0
C33100,Nelson Antonio Melo Rodríguez,Persona,Regular,Mérida,México,kbotella@example.net,2023-11-19,22.0
C33101,Marissa Preston,Anónimo,Anónimo,Cartagena,Colombia,,2021-01-24,
C33102,Eugenia Valverde Benavídez,Persona,Regular,Ciudad de México,México,adiez@example.org,2022-08-28,18.0
C33103,Perla Adán,Persona,Regular,Guadalajara,México,mikewatkins@example.com,2022-09-03,53.0
C33104,Hotel Castellana S.A.T.,Empresa,Corporativo,Madrid,España,knavarrete@carranza.com,2025-02-11,26.0
C33105,Andrea Gómez Mendoza,Persona,Regular,Bogotá,Colombia,vivianacorbacho@example.net,2024-12-04,41.0
C33106,Jennifer Rodriguez,Anónimo,Anónimo,San Francisco,Estados Unidos,,2023-05-12,
C33107,Rice Ltd,Empresa,Corporativo,Chicago,Estados Unidos,lmorrison@pace.com,2024-09-30,53.0
C33108,Roberto Adán Gómez Lebrón,Anónimo,Anónimo,Miami,Estados Unidos,,2021-04-25,
C33109,William Carter,Persona,Friends Plus, Medellín,Colombia,rodrigo46@example.net,2020-02-20,47.0
C33110,Javier Rendón,Persona,Friends Plus,Monterrey,México,lsoriano@example.org,2020-08-22,28.0
C33111,Rico Torralba Mínguez,Anónimo,Anónimo,Guadalajara,México,,2025-02-17,
C33112,Jose Francisco Vilalta,Anónimo,Anónimo,Mendoza,Argentina,,2024-11-26,
C33113,Leonardo Calderón,Persona,Regular,Miami,Estados Unidos,antoniade-la-fuente@example.org,2024-12-25,43.0
C33114,Lorenzo Darío Alfaro Apodaca,Anónimo,Anónimo,Barranquilla,Colombia,,2022-05-03,
C33115,Sra. Josefina Matos,Persona,Friends Plus,Chicago,Estados Unidos,enrique16@example.org,2021-04-13,35.0
